"holistic_essay_score","Formality","Narrativity","SentenceStructure","SentenceLength","SentenceComplexity","Cohesion","Dialogue","Organization","GrammarUsage","Concreteness","Conventionality","Mechanics","Interactivity","Contextualization","StanceTaking","VocabularyLength","VocabularyFrequency","lt_final_scr","logdta","logdtu"
-0.499471991404582,-1.11568131831628,0.818699235268116,-1.09789782189139,-0.501060921973961,-1.54945008933206,0.483808922856717,0.162003576061302,0.325574485661447,-0.272785928349805,-1.43168009394097,-0.436014865878886,0.0363747128274068,1.47044958962973,1.09952280189824,-0.225090173328333,-1.35495417250469,1.53673953849962,0.270679240234371,-0.768591267993812,0.94161610695369
0.849102385387789,-0.207127482064479,-0.213141976257338,0.424305088132117,-0.0462732424429422,0.872672901616883,-0.931705724576915,-1.17661416007519,0.384389845118632,1.0759101308761,0.781342882252183,0.814034672356554,0.684717992940944,0.166117741661234,1.18087304628837,0.689670889827039,0.339826010249241,0.181282408420871,-0.360669458846319,0.141075697180345,0.108665404420911
-1.84804636819695,-0.555004986242459,-0.221545131337991,0.710628757805867,0.612507365048388,1.26737449116338,0.0284409346025774,-1.17661416007519,-1.58245512362709,-0.263161247544857,-0.118846953220984,0.453205516068615,0.178633881090185,0.105529294377924,1.05596007785343,0.71980467034196,0.874990794903183,-0.505608564746724,0.768105487994913,-0.474708743540872,-0.856867375945391
0.849102385387789,1.08689375095073,-0.120761797591002,0.781976000999268,0.0810245147236019,1.1206914116468,0.319373168934202,-1.17661416007519,0.18972012193415,1.14875956964434,-0.118309983479949,-0.0483168042126481,-0.236704171125481,-0.399326622410279,1.13909271011939,-0.925304861692576,1.32668711811484,-0.281154310229155,-1.22159950304726,-0.387403350801301,0.350628178367551
0.849102385387789,-0.278294555297736,2.2191997702547,-0.714595547588707,-1.03702772382101,-0.138116556934885,0.18802526290715,2.16561979983356,0.0244239800305403,0.053216795734495,-0.21444252418698,-0.374947381210606,-0.281214009399723,0.726066657680469,1.15449318545482,-0.780375103901708,0.0993698573633452,0.208307434892873,-1.22159950304726,-0.236841100910554,0.350628178367551
-0.499471991404582,0.914489101265527,-1.02253173735706,0.119931362932463,-0.161576034346817,0.372484636162889,-0.0585992762312175,-1.17661416007519,-0.683948962996375,-0.397299057619898,0.484351086640188,0.565668290192027,0.243635179766179,-1.6770928501256,-0.332642058801799,-0.275080841935605,0.44653332903484,-0.756918072655686,0.844632603034996,-0.528152472449451,-0.482322524165248
0.849102385387789,-0.492293589179294,-0.582785759553536,-0.41470709428744,-0.635703906136224,0.0336243018070969,-0.897482935309838,0.243632843484521,0.139611497532732,-0.681141489447404,0.188309453247014,0.611741735884104,0.785743490496607,0.688270536712419,-1.08199030945941,0.449023925993114,-0.367942197042273,0.36049289838518,0.461997027834579,-0.616645909306149,0.567071255173547
-0.499471991404582,-0.0762220654896181,-0.635600534349815,1.55386057944706,1.78909317508664,1.27040983851526,-0.57106730095382,0.406380130309518,-1.30074925243601,-0.332054241244843,-4.20211680553003,1.54202800726432,1.06631947560622,-0.432620696763914,-1.38669847946487,1.81722775868628,0.350181111447987,0.313826222753652,-1.47031262692753,2.7699759692104,-2.73921185781695
-1.84804636819695,2.02843350104109,1.14492971372836,-0.0577700085305441,-0.467689583576193,0.479484877085405,1.05594187955095,1.25406089515822,-0.0761652871168989,-0.290175075274818,-0.0909115404914295,-2.42147714336339,-2.53245346323729,-2.23526082132395,0.251407685768278,-0.523781551380448,2.31683773850002,-2.96905258197382,-0.647646140246633,1.03447271173795,-0.482322524165248
0.849102385387789,0.834499142558776,0.800002449514987,1.23594129038316,1.12779449732895,1.02286328717858,0.536149994795349,1.17431597822118,1.24918847518745,1.90890917033234,0.289552969712282,0.063499386132559,-0.113291332799229,-1.43438776655275,-0.108169819095347,-0.388689511594595,0.570843647132969,-0.598780882344747,-0.532855467686507,1.1036274005796,-0.1656493641562
-0.499471991404582,-0.521440891295378,1.45270817357859,0.140873876525259,0.437707369054097,0.232286620720887,-1.75147768919471,0.855843280555263,-0.000394471484397751,-1.26385242245429,-0.466282696255567,-0.529563634128092,-0.258162185599333,1.57029626928701,1.82648472350714,-0.0898049608531506,-0.467429029307718,0.615061065449686,-1.04941349420707,-0.470115984277254,0.350628178367551
-0.499471991404582,0.474029308086985,-1.12406498796843,-0.0245711840939417,0.203406137002027,-0.129103969169037,0.00850688823415976,0.143428231282324,-1.75579726973347,-0.729280832742649,0.415633455430888,0.441264969885157,0.438693707225945,-0.48457012526941,-2.04846513127825,-0.00166762587181421,0.244849470572843,-0.613129881475053,1.55250841715576,2.07294258517362,-2.73921185781695
-0.499471991404582,0.720382063107756,1.09426091873985,-0.579240632816823,-0.855429671142559,0.192464644062357,-0.947386960195923,1.25414169600405,1.37660146767346,-0.584621559035497,1.01970708576325,-0.899287511177812,-0.569123385501249,-0.149761990825502,0.531462232390621,-0.982903345781072,0.460691088204965,0.119287915415735,-0.398933016366361,-0.879553530133125,1.53260403553983
2.19767676218016,0.653918604606803,0.000843837198272284,-0.144513601987571,-0.714559601871324,0.558941247759198,1.22384078656083,0.202392169755045,1.38278808474491,0.597492858854785,0.019482703743774,0.822981205911282,0.656155055359636,-0.298736041258469,-0.497985861114324,0.415621980322529,0.177636571908092,-0.589672059969352,1.18900462071537,0.806709411554647,0.350628178367551
0.849102385387789,1.17060953439298,0.243717652555971,-0.87488287190827,-0.0337296195961435,-1.43284222454153,0.189695842378484,0.421166151089898,1.63843636091389,-1.5981167020278,-0.406552508315759,-0.225566587229381,0.0263080828553674,-0.65403663029767,-0.178528472200531,-0.221271099579469,0.890629937112843,-1.23924501292184,-1.58510329948765,-0.587594338169201,1.40002195770632
-0.499471991404582,0.529645367117608,-0.415520617663433,-1.42694585666313,-1.69248072024053,-1.10703999310982,-0.224795060520453,-0.0894734465399044,0.234213750541604,0.528062777208003,0.624182160719198,-1.48367107806697,-0.959235543409404,-0.224454645698177,-0.611973869243339,-1.41888081077821,0.414662805512687,-0.635608593783275,-1.22159950304726,-0.42465488672247,0.350628178367551
-0.499471991404582,-1.57337250917284,1.432328304991,1.39611674545073,1.78894956062252,0.991614705252149,-0.846613571196097,0.826966835947313,-1.27953017178403,-0.328019172523447,0.65376956289687,-1.84281116362103,-2.53623739447916,0.879084240879942,1.73226760373001,-0.6718336473693,-2.00113887890506,1.09816937733697,-0.207615228766152,1.21994384267121,-1.31527322669803
-0.499471991404582,0.253930146635618,-0.903609497457878,2.40289397090931,2.07306288254017,1.70324572928599,0.56502006930429,-1.17661416007519,-0.0717752805823786,1.87400223339718,0.193669854672188,1.0031370836483,0.927482486033108,-1.07793558606912,-0.23922410613005,-1.24968213585735,0.150043979380379,0.0939841917344298,0.232415682714328,0.330924409274635,-0.1656493641562
-0.499471991404582,-1.90131093191542,-1.72540713789731,-1.7794796827516,-1.71349007250006,-1.56561741347441,-2.54421104190194,-1.17661416007519,-0.715002586843255,-0.71334208543317,-0.160839330406842,1.80507428583734,1.87444237789721,1.44732025696462,-1.0976464774751,2.53453266055902,-1.31676282656668,1.95269719755355,0.423733470314536,-0.978070980973595,0.108665404420911
-0.499471991404582,-1.70988744139606,-0.307159271821292,0.326623741854014,0.598472272027484,-0.894189890335977,-0.454617766090943,0.476421109246768,-1.17827304460786,0.444384922029578,0.269948996334843,0.846144378525277,0.711924977903234,1.38358981557415,-0.94245471201952,2.24386480875026,-1.49768566002186,1.68633114261862,0.92115971807508,-0.577301538560341,-0.1656493641562
0.849102385387789,-0.0904884916753287,-0.49738658556905,-0.0661465417667596,0.424705101979546,-1.11020736355949,0.885792262179693,-1.17661416007519,-0.0461494445662862,1.78456864912093,0.154702485931775,0.431111985732963,0.421933146997889,-0.283094409217189,0.362058685474514,-0.84894606400984,-0.253914346749029,-0.098992948046769,0.863764381795018,-0.587594338169201,0.350628178367551
-0.499471991404582,0.604249280107697,-1.39793843497206,0.336624572827446,0.0795755589121157,0.380709173662445,-0.890528398035608,-0.688031592655227,0.0371020257922847,-0.240391524723031,0.598028704719128,0.377424956017108,0.583062020542361,0.0707340041258677,-1.43073145200901,-0.896300211880726,0.71923194401738,-0.536590120183175,-0.245878786286194,-0.322642817647641,0.108665404420911
-0.499471991404582,0.517063722776583,0.368623897075532,-0.719405523757177,-0.513703358316899,-0.515454074909976,0.985735140287044,0.444382899903209,1.25936777346936,-0.612364940603015,-0.191886092791208,0.204325585891347,0.466271300172115,0.806842768944877,-0.0994001127282844,0.644823634941019,-0.0312371016855988,-0.0612346925338449,-0.647646140246633,-0.304635896335362,1.10604857785207
2.19767676218016,1.4221384675299,1.24173153482555,0.176014135012847,-0.171570590289523,0.57476481514169,2.22808847611532,1.22539810910236,1.65631328102848,0.535971407104392,0.586380516203017,0.301749172377246,0.229875304418316,-1.39076839207009,0.176062877644888,-0.550071969779431,1.19047174229499,-0.822525890544462,1.07421394815525,0.617783207411552,0.350628178367551
-0.499471991404582,-0.929028199304221,0.225222769862974,-1.70681825078713,-1.41634068675749,-1.9182135359161,0.232752328720193,0.110878773917324,-0.958273387824273,1.00142405975741,-0.251415228046357,-0.377101410516883,-0.0879450576063482,0.45319323157075,0.221425700143237,-0.336408429886736,-0.957528908831122,-0.0935541983965716,0.423733470314536,-1.74715580375522,0.567071255173547
0.849102385387789,-0.846912751140611,-1.18773536250248,-0.741552147824269,-0.425245219595759,-0.660932479900081,0.00878021260387663,-1.17661416007519,0.58481694702521,-0.812663210550372,0.00624805365518709,-0.0118424475863191,-0.00237536835005328,0.478549319942771,-0.695309760193151,0.621544354997784,-0.808013446273803,0.821037806224481,-0.532855467686507,0.598684177097068,0.108665404420911
-0.499471991404582,-0.913216777688332,-0.687079425295233,0.742736644375208,1.16958251828188,-0.0524650898776509,1.17853355417663,-1.17661416007519,-0.834033813051821,-1.83343308448465,1.36797378474429,-1.63279120473218,-1.75483128062546,0.49600285053035,0.020109290940058,0.249977661061359,-1.51688057786276,0.814850610518802,2.3177795675566,-0.80447645214548,0.108665404420911
